307,2,"Kharki Bazaar",14,45,FALSE
307,2,"Factory Road",14,46,FALSE
307,2,"Church",14,47,FALSE
307,2,"Holkar Water Supply",15,48,FALSE
307,2,"Holkar Pool corner",15,49,FALSE
307,2,"Sapras Post",15,50,FALSE
307,2,"Deccan college",15,51,FALSE
307,2,"U.P.Hotel",15,52,FALSE
307,2,"Sadalbaba",16,53,FALSE
307,2,"Yerawada",16,54,FALSE
307,2,"Bundgarden",16,55,FALSE
307,2,"Wadia College",17,56,FALSE
307,2,"Ruby Hall",17,57,FALSE
307,2,"Pune Station",17,58,FALSE
308,1,"Pune Station",1,1,TRUE
308,1,"Old Bazaar",1,2,TRUE
308,1,"R.T.O",2,3,TRUE
308,1,"Eng.College",2,4,TRUE
308,1,"Simla Office",2,5,TRUE
308,1,"Mhasoba Gate",3,6,TRUE
308,1,"Pumping station",3,7,TRUE
308,1,"Rangehills Corner",3,8,TRUE
308,1,"Polytechnic College",3,9,TRUE
308,1,"Chaturshrungi",4,10,TRUE
308,1,"Rajbhavan",4,11,TRUE
308,1,"Gol market",4,12,TRUE
308,1,"Kasturba zopadpatti",5,13,TRUE
308,1,"Sindha Colony",5,14,TRUE
308,1,"I.T.I Chowk",5,15,TRUE
308,1,"Body gate",5,16,TRUE
308,1,"Aundh Gao",6,17,TRUE
308,1,"Sangvi Phata",6,18,TRUE
308,1,"T.B.Hospital",6,19,TRUE
308,1,"E.S.I. Hospital",6,20,TRUE
308,1,"Aundh Post",7,21,TRUE
308,1,"Rakshak Society",7,22,TRUE
308,1,"Wakad Phata",7,23,TRUE
308,1,"Jagtap Dairy",8,24,TRUE
308,1,"15 No.",8,25,TRUE
308,1,"Rahatani Phata",8,26,TRUE
308,1,"Kalewadi Phata",8,27,TRUE
308,1,"Santoshnagar",8,28,TRUE
308,1,"Laxman Nagar",8,29,TRUE
308,1,"Dange Chowk",9,30,TRUE
308,1,"Thergao Phata",9,31,TRUE
308,1,"Padmaji Mill",9,32,TRUE
308,1,"Datta Nagar",10,33,TRUE
308,1,"Birla Hospital",10,34,TRUE
